search_id,user_id,metro_area,search_date,event_date,venue_type,capacity_needed,max_price,search_resulted_in_booking
343,488,Miami,2024-01-08,2024-02-04,meeting_room,14,100.75162316258245,True
344,543,San Francisco,2024-01-08,2024-01-19,meeting_room,9,139.38308914611028,True
345,765,Austin,2024-01-08,2024-01-21,photo_studio,16,192.11928416046737,False
346,866,San Francisco,2024-01-08,2024-01-21,meeting_room,8,151.25188039764032,True
347,1454,Miami,2024-01-08,2024-01-30,meeting_room,7,117.05269757445268,True
348,1530,Chicago,2024-01-08,2024-01-18,event_space,28,95.60457235871597,False
349,1109,New York,2024-01-08,2024-02-07,rooftop,90,349.90234552120796,True
350,1063,San Francisco,2024-01-08,2024-01-31,rooftop,82,296.65486107436794,False
351,1857,San Francisco,2024-01-08,2024-01-14,rooftop,95,143.9276584965615,False
352,589,Miami,2024-01-08,2024-01-24,workshop_space,24,200.40515604586093,True
353,766,Austin,2024-01-08,2024-01-25,meeting_room,14,133.86938784930533,False
354,382,Miami,2024-01-08,2024-01-16,meeting_room,10,218.46627409573273,True
355,485,Chicago,2024-01-08,2024-01-22,workshop_space,18,97.5308031715053,False
356,1834,Chicago,2024-01-08,2024-01-13,meeting_room,8,104.03439088029619,False
357,1041,San Francisco,2024-01-08,2024-01-23,photo_studio,11,250.55551609138797,False
358,1747,Los Angeles,2024-01-08,2024-01-25,meeting_room,11,205.51111905055845,True
359,370,New York,2024-01-08,2024-02-01,workshop_space,37,214.96240528869902,False
360,1042,Chicago,2024-01-08,2024-01-30,meeting_room,10,169.9162622325811,False
361,810,Austin,2024-01-08,2024-01-25,photo_studio,10,184.72469393743805,False
362,1736,Miami,2024-01-08,2024-01-11,event_space,25,202.82240966630565,True
363,439,San Francisco,2024-01-08,2024-01-14,rooftop,107,142.6009799280516,False
364,849,Chicago,2024-01-08,2024-01-11,workshop_space,42,97.52149384321162,True
365,895,Miami,2024-01-08,2024-01-22,event_space,33,114.07478654630552,False
366,1511,Los Angeles,2024-01-08,2024-01-29,meeting_room,7,160.55105170125154,False
367,429,New York,2024-01-08,2024-01-20,workshop_space,29,388.24316615919207,False
368,341,New York,2024-01-08,2024-02-01,meeting_room,9,281.2702130247251,True
369,1657,San Francisco,2024-01-08,2024-02-02,meeting_room,14,206.7601302531808,True
370,649,San Francisco,2024-01-08,2024-01-28,workshop_space,37,285.8758498284346,True
371,609,Miami,2024-01-08,2024-01-18,photo_studio,10,138.21943131984744,False
372,994,Chicago,2024-01-08,2024-01-13,event_space,55,79.7694821654952,False
373,955,San Francisco,2024-01-08,2024-02-01,rooftop,37,275.09792290721805,False
374,345,New York,2024-01-08,2024-01-20,rooftop,108,392.91823281442043,False
375,563,Austin,2024-01-08,2024-02-06,event_space,74,88.5481227118858,False
376,581,Austin,2024-01-08,2024-01-15,rooftop,66,147.87303104611848,False
377,1751,Miami,2024-01-08,2024-01-31,workshop_space,37,134.01238679340707,False
378,1242,Austin,2024-01-08,2024-02-07,photo_studio,17,158.10876016497593,False
379,450,New York,2024-01-08,2024-01-20,meeting_room,9,381.152451300251,False
380,393,Austin,2024-01-08,2024-01-17,photo_studio,17,157.44002444852973,False
381,1286,Chicago,2024-01-08,2024-01-27,rooftop,48,98.72079861933088,False
382,336,Austin,2024-01-08,2024-02-07,meeting_room,12,157.32768688643824,False
383,1269,Los Angeles,2024-01-08,2024-02-07,photo_studio,22,107.57015760741632,False
384,413,Chicago,2024-01-08,2024-01-18,event_space,66,99.310093423116,False
385,1250,Chicago,2024-01-08,2024-02-01,event_space,69,135.29661528216093,True
386,1063,Los Angeles,2024-01-08,2024-01-29,workshop_space,36,108.79777526658374,False
387,693,Austin,2024-01-08,2024-01-15,workshop_space,39,112.28256054109042,True
388,1196,San Francisco,2024-01-09,2024-01-13,meeting_room,6,208.51018712136255,False
389,1162,Chicago,2024-01-09,2024-02-02,photo_studio,15,142.68828871206006,True
390,1119,Los Angeles,2024-01-09,2024-01-25,meeting_room,6,115.34381696965512,True
391,955,Austin,2024-01-09,2024-01-15,rooftop,71,177.724454592979,False
392,559,Los Angeles,2024-01-09,2024-02-07,photo_studio,19,123.63141588379945,False
393,326,New York,2024-01-09,2024-01-12,rooftop,45,312.7440735688081,True
394,1271,Miami,2024-01-09,2024-01-28,event_space,38,133.1640531414449,True
395,1168,Austin,2024-01-09,2024-01-18,event_space,63,81.1407891461758,False
396,1770,San Francisco,2024-01-09,2024-01-26,photo_studio,22,137.43153317266928,False
397,1028,New York,2024-01-09,2024-01-25,event_space,73,223.800591705075,False
398,714,San Francisco,2024-01-09,2024-02-07,event_space,46,186.74132200132905,True
399,1820,Chicago,2024-01-09,2024-01-22,event_space,36,111.01074769965152,True
400,584,Chicago,2024-01-09,2024-01-13,meeting_room,8,107.66756739524888,False
401,1508,Austin,2024-01-09,2024-02-08,workshop_space,27,180.2505390834545,False
402,1470,San Francisco,2024-01-09,2024-02-01,photo_studio,20,170.30415543311202,False
403,341,Los Angeles,2024-01-09,2024-01-26,event_space,59,221.25884178600248,True
404,1505,San Francisco,2024-01-09,2024-02-05,meeting_room,14,292.358485680437,False
405,1458,New York,2024-01-09,2024-02-02,photo_studio,20,392.703418387576,False
406,338,New York,2024-01-09,2024-01-29,event_space,55,256.0396458015525,True
407,459,New York,2024-01-09,2024-01-31,rooftop,108,274.26926014459985,False
408,1444,Miami,2024-01-09,2024-01-14,photo_studio,11,113.75015808624283,False
409,389,Miami,2024-01-09,2024-01-25,workshop_space,36,92.19043869434073,False
410,1535,Los Angeles,2024-01-09,2024-01-15,photo_studio,15,221.96915187850325,False
411,883,Miami,2024-01-09,2024-01-15,event_space,52,120.12299179983579,True
412,1400,Chicago,2024-01-09,2024-01-15,meeting_room,9,149.3026368555125,False
413,1184,Los Angeles,2024-01-09,2024-01-31,event_space,39,199.5611975572892,True
414,1274,Austin,2024-01-09,2024-01-27,workshop_space,18,96.29077189213294,False
415,683,Austin,2024-01-09,2024-01-17,event_space,64,119.93613410467559,False
416,1696,Austin,2024-01-09,2024-02-01,photo_studio,17,125.24123869255226,False
417,1371,Austin,2024-01-09,2024-01-23,photo_studio,19,195.94975965274065,False
418,1600,Los Angeles,2024-01-09,2024-02-02,meeting_room,5,108.83607745911367,True
419,770,New York,2024-01-09,2024-01-14,meeting_room,14,297.4813622851438,False
420,695,Miami,2024-01-09,2024-01-27,photo_studio,7,96.16881163334764,False
421,715,Miami,2024-01-09,2024-02-04,event_space,46,189.80907911198696,True
422,1114,New York,2024-01-09,2024-01-17,workshop_space,30,304.3882332875299,True
423,392,San Francisco,2024-01-09,2024-02-05,meeting_room,13,176.86672051285314,True
424,1485,Austin,2024-01-09,2024-01-14,event_space,47,152.17584963148192,False
425,1287,Austin,2024-01-09,2024-01-26,workshop_space,16,118.41672299107142,False
426,1685,San Francisco,2024-01-09,2024-02-05,rooftop,90,206.09089444275105,False
427,1107,Chicago,2024-01-09,2024-02-04,meeting_room,14,78.35175953778193,True
428,568,Chicago,2024-01-09,2024-02-04,workshop_space,21,151.12707508294847,True
429,415,San Francisco,2024-01-09,2024-02-06,photo_studio,21,259.68697273897857,False
430,507,Miami,2024-01-09,2024-02-06,event_space,74,175.0210410388833,True
431,1331,Los Angeles,2024-01-09,2024-01-25,meeting_room,8,156.83099592937089,True
432,398,Austin,2024-01-09,2024-02-01,event_space,51,113.96478439780837,False
433,386,Austin,2024-01-09,2024-02-04,event_space,29,118.81023027205448,False
434,1475,Miami,2024-01-09,2024-01-24,workshop_space,40,181.6655541668666,False
435,1589,Los Angeles,2024-01-09,2024-02-07,photo_studio,14,165.4716074013393,False
436,603,San Francisco,2024-01-09,2024-01-10,meeting_room,12,252.35740138011303,False
437,815,Chicago,2024-01-09,2024-02-06,workshop_space,18,156.83391924765922,False
438,719,Miami,2024-01-09,2024-02-08,rooftop,69,199.0991320178317,True
439,1683,Austin,2024-01-09,2024-01-13,event_space,48,193.4075835816313,False
440,633,Chicago,2024-01-09,2024-01-22,photo_studio,22,139.7130350324172,False
441,325,Austin,2024-01-09,2024-01-29,meeting_room,8,116.32275315044889,False
442,575,Chicago,2024-01-09,2024-01-31,event_space,59,157.8951226505598,False
443,1196,San Francisco,2024-01-09,2024-01-30,event_space,65,188.7781655009008,True
444,1010,Chicago,2024-01-09,2024-01-25,event_space,31,80.92479498074627,False
445,1051,Austin,2024-01-09,2024-01-28,rooftop,54,150.4220589157777,False
446,842,New York,2024-01-09,2024-01-22,photo_studio,8,302.2909614701806,False
447,395,Austin,2024-01-09,2024-01-13,photo_studio,14,148.57077192536275,False
448,1447,Chicago,2024-01-09,2024-01-22,photo_studio,20,130.05119523382263,False
449,634,San Francisco,2024-01-09,2024-01-25,photo_studio,15,266.1953265623434,True
450,1475,Miami,2024-01-09,2024-01-30,workshop_space,31,196.0852438829015,False
451,1246,San Francisco,2024-01-09,2024-01-15,workshop_space,43,281.5684136831663,False
452,928,Austin,2024-01-09,2024-01-11,meeting_room,9,117.71552990947242,True
453,960,Austin,2024-01-09,2024-02-06,meeting_room,6,147.4995451480989,False
454,513,San Francisco,2024-01-09,2024-01-15,meeting_room,7,293.9297097772128,True
455,539,San Francisco,2024-01-09,2024-01-26,rooftop,37,174.1079959892476,False
456,705,Los Angeles,2024-01-09,2024-01-20,event_space,31,166.62376681040686,False
457,1224,Chicago,2024-01-09,2024-01-16,rooftop,63,130.12662457781852,True
458,1397,Chicago,2024-01-09,2024-01-14,photo_studio,8,75.96726650232043,False
459,945,New York,2024-01-09,2024-01-16,workshop_space,43,304.5146528817486,True
460,1069,Miami,2024-01-09,2024-01-27,meeting_room,12,143.70598156612718,True
461,1050,Miami,2024-01-10,2024-01-19,photo_studio,9,148.20094286642626,False
462,514,Austin,2024-01-10,2024-01-31,rooftop,48,104.45154762615982,False
463,1155,Miami,2024-01-10,2024-02-01,photo_studio,10,137.12277825475306,False
464,479,Miami,2024-01-10,2024-01-21,event_space,33,196.4469502289658,True
465,1013,New York,2024-01-10,2024-01-14,meeting_room,11,178.6059032740448,False
466,1058,New York,2024-01-10,2024-01-13,photo_studio,13,239.0458023074463,False
467,1681,Austin,2024-01-10,2024-01-18,event_space,38,184.2626444680369,False
468,859,New York,2024-01-10,2024-01-14,meeting_room,14,213.33413728231014,True
469,997,San Francisco,2024-01-10,2024-02-05,event_space,68,225.98886898042105,True
470,486,Los Angeles,2024-01-10,2024-01-28,event_space,60,220.61736232494954,False
471,376,Miami,2024-01-10,2024-02-04,meeting_room,5,129.9755234490287,False
472,1078,New York,2024-01-10,2024-01-28,event_space,62,392.3200681008352,False
473,945,New York,2024-01-10,2024-01-19,workshop_space,27,302.1544297830562,True
474,1234,Austin,2024-01-10,2024-01-23,event_space,32,95.16420317530942,False
475,1388,Austin,2024-01-10,2024-01-22,meeting_room,14,156.70321879491195,True
476,1193,Los Angeles,2024-01-10,2024-01-22,photo_studio,18,122.36705171473503,False
477,868,New York,2024-01-10,2024-02-08,meeting_room,9,386.0024822684529,False
478,524,Los Angeles,2024-01-10,2024-02-04,photo_studio,8,140.0152563641826,False
479,1575,Austin,2024-01-10,2024-01-13,meeting_room,5,167.59436360600895,False
480,1814,New York,2024-01-10,2024-01-26,meeting_room,12,292.9983459644121,True
481,401,San Francisco,2024-01-10,2024-01-15,rooftop,88,287.83945539253597,False
482,1677,Miami,2024-01-10,2024-02-02,event_space,74,205.22663046626772,False
483,1131,Miami,2024-01-10,2024-01-11,meeting_room,6,197.74445940897672,False
484,322,Austin,2024-01-10,2024-02-09,photo_studio,11,168.67797821269104,False
485,484,Miami,2024-01-10,2024-01-16,event_space,55,168.1733081282829,False
486,1632,Los Angeles,2024-01-10,2024-01-13,workshop_space,30,128.40987522284124,False
487,644,Chicago,2024-01-10,2024-01-26,meeting_room,8,77.49790896217529,False
488,810,Chicago,2024-01-10,2024-01-18,event_space,30,170.7168789009662,True
489,860,Austin,2024-01-10,2024-01-19,workshop_space,23,137.97496196050497,False
490,1085,Los Angeles,2024-01-10,2024-01-20,photo_studio,16,127.31470004409638,False
491,1542,Miami,2024-01-10,2024-02-08,event_space,69,211.47469879033804,False
492,1205,Los Angeles,2024-01-10,2024-01-21,event_space,42,184.63635577478226,False
493,468,New York,2024-01-10,2024-01-23,meeting_room,8,333.38406178860254,False
494,859,New York,2024-01-10,2024-01-27,meeting_room,9,180.33850704866032,False
495,1804,New York,2024-01-10,2024-01-19,rooftop,38,344.6674257337453,False
496,1091,Miami,2024-01-10,2024-01-16,event_space,39,144.54107402093354,True
497,393,Austin,2024-01-10,2024-01-25,meeting_room,14,158.75355735959778,False
498,1214,San Francisco,2024-01-10,2024-02-07,event_space,46,184.66261430862343,True
499,908,San Francisco,2024-01-10,2024-01-21,meeting_room,6,195.79003851045906,True
500,573,San Francisco,2024-01-10,2024-01-19,meeting_room,9,239.74372116422035,True
501,1460,San Francisco,2024-01-11,2024-01-22,photo_studio,19,248.57777254982383,False
502,1195,Austin,2024-01-11,2024-02-07,event_space,61,169.0271841076579,False
503,1173,Miami,2024-01-11,2024-01-16,meeting_room,6,90.79209128505225,True
504,1758,New York,2024-01-11,2024-02-07,meeting_room,11,172.4895608633345,True
505,636,Miami,2024-01-11,2024-01-21,rooftop,92,145.3313639714232,False
506,1459,Austin,2024-01-11,2024-02-04,meeting_room,9,154.11357923075175,False
507,1700,New York,2024-01-11,2024-02-03,meeting_room,12,367.4000333491517,False
508,1427,Miami,2024-01-11,2024-02-06,workshop_space,20,181.25283866613086,False
509,1478,New York,2024-01-11,2024-02-08,photo_studio,16,205.28055904963907,False
510,516,Los Angeles,2024-01-11,2024-01-13,photo_studio,10,115.05059702534062,False
511,1179,New York,2024-01-11,2024-01-18,meeting_room,6,164.23872283065444,False
512,362,San Francisco,2024-01-11,2024-02-01,meeting_room,9,175.1602703782066,False
513,1692,Los Angeles,2024-01-11,2024-01-13,event_space,28,157.49848720966082,False
514,328,Miami,2024-01-11,2024-01-25,meeting_room,7,134.33523581869377,True
515,977,New York,2024-01-11,2024-02-02,workshop_space,20,160.12862274431697,False
516,1104,Los Angeles,2024-01-11,2024-01-17,event_space,70,110.50968478657815,False
517,721,San Francisco,2024-01-11,2024-02-02,event_space,41,140.07515041112677,False
518,318,Chicago,2024-01-11,2024-02-04,photo_studio,20,107.77086722062096,False
519,869,Austin,2024-01-11,2024-01-20,photo_studio,16,108.59026639185699,False
520,418,Miami,2024-01-11,2024-02-04,event_space,69,105.22407349274857,False
521,692,Chicago,2024-01-11,2024-02-07,meeting_room,14,167.47646837435929,False
522,1587,Chicago,2024-01-11,2024-01-29,photo_studio,21,80.08699692574399,False
523,1345,Chicago,2024-01-11,2024-01-29,event_space,48,154.18670545381235,True
524,1134,San Francisco,2024-01-11,2024-02-09,meeting_room,10,165.45459136728644,False
525,1685,Austin,2024-01-11,2024-02-01,photo_studio,12,123.92144302888116,False
526,1182,Miami,2024-01-11,2024-01-28,meeting_room,9,210.93586717339335,True
527,416,San Francisco,2024-01-11,2024-01-30,meeting_room,14,172.1381441368173,True
528,1269,Los Angeles,2024-01-11,2024-01-27,rooftop,51,213.29282469480566,False
529,709,Austin,2024-01-11,2024-02-05,workshop_space,44,99.86218640602672,False
530,496,New York,2024-01-11,2024-01-18,photo_studio,13,305.73241103558695,False
531,462,San Francisco,2024-01-11,2024-02-09,meeting_room,7,245.40991456504938,False
532,876,New York,2024-01-11,2024-02-08,event_space,61,222.12030822648435,False
533,1231,Los Angeles,2024-01-11,2024-01-13,photo_studio,15,120.63970995132506,False
534,1585,Miami,2024-01-11,2024-01-20,meeting_room,11,212.35007209059245,True
535,445,Los Angeles,2024-01-11,2024-02-07,workshop_space,34,131.85716270277814,True
536,1543,Austin,2024-01-11,2024-01-23,meeting_room,11,155.92194551690775,False
537,659,Miami,2024-01-11,2024-01-16,rooftop,103,122.85303985561808,False
538,518,Chicago,2024-01-11,2024-02-07,photo_studio,12,78.18445056381205,False
539,1237,New York,2024-01-11,2024-01-20,event_space,61,227.1255532087122,False
540,382,Chicago,2024-01-11,2024-01-15,rooftop,95,156.2954241558329,False
541,1092,Austin,2024-01-11,2024-01-31,rooftop,56,155.14755693164963,False
542,1314,Austin,2024-01-11,2024-01-30,workshop_space,21,112.25522029750223,True
543,1025,Austin,2024-01-11,2024-02-04,workshop_space,26,133.5267086908726,False
544,1644,New York,2024-01-11,2024-01-17,rooftop,44,203.56325052867552,False
545,375,San Francisco,2024-01-11,2024-01-21,photo_studio,21,152.4731956166146,False
546,1020,San Francisco,2024-01-11,2024-01-31,meeting_room,6,190.955520300016,True
547,1801,New York,2024-01-11,2024-02-01,meeting_room,9,269.20579834425047,False
548,662,San Francisco,2024-01-11,2024-01-31,event_space,61,265.43869079740296,True
549,1606,New York,2024-01-11,2024-02-07,event_space,30,163.25249450822906,False
550,1221,Chicago,2024-01-11,2024-01-16,meeting_room,7,81.02831897815243,False
551,515,Chicago,2024-01-11,2024-01-29,workshop_space,15,157.4993552825198,False
552,592,New York,2024-01-11,2024-01-30,photo_studio,10,275.30210332811794,False
553,772,Austin,2024-01-11,2024-01-29,event_space,48,109.25706302154853,False
554,1411,Chicago,2024-01-11,2024-01-15,photo_studio,9,161.0918893576323,True
555,1221,Chicago,2024-01-11,2024-01-12,meeting_room,13,116.85074457018213,True
556,658,San Francisco,2024-01-11,2024-01-19,event_space,32,237.96562754833937,False
557,1408,Austin,2024-01-11,2024-01-27,photo_studio,18,188.19375823057473,False
558,1762,San Francisco,2024-01-11,2024-01-23,meeting_room,6,292.0528323257459,False
559,906,Miami,2024-01-11,2024-01-14,event_space,43,210.06069390046085,True
560,1140,Chicago,2024-01-11,2024-02-02,meeting_room,10,136.7580403654834,False
561,719,Miami,2024-01-12,2024-01-24,photo_studio,12,195.91825593922087,True
562,632,Los Angeles,2024-01-12,2024-02-11,event_space,43,134.21774033266004,False
563,688,San Francisco,2024-01-12,2024-02-02,meeting_room,14,146.755730658778,True
564,339,Chicago,2024-01-12,2024-01-28,meeting_room,9,158.0598798456712,False
565,539,San Francisco,2024-01-12,2024-01-23,event_space,61,146.0402075669204,False
566,996,San Francisco,2024-01-12,2024-02-04,event_space,40,196.28977258974268,True
567,806,Chicago,2024-01-12,2024-02-11,photo_studio,9,173.95526887943637,False
